city,state,slug,market_type,peak_season_start,peak_season_end,llm_context,category,tier_order,tier_name,pricing_type,price_low_peak,price_high_peak,price_low_off_peak,price_high_off_peak,blurb,foodModel,alcoholModel,foodMinimum,alcoholMinimum,minimumIsCombined
Denver,Colorado,denver,metro,May,October,,Music & Entertainment,4,DJ,flat,1800,4000,1500,3200,"A professional wedding DJ for the full reception. Joy's Colorado overview puts DJs at $750 to $2,500; wedding.report puts Denver DJ spend at $1,427 to $2,064 on average for 125 to 175 guests. Experienced Denver wedding DJs who know the city's musical culture â€” country and Americana for mountain venues, indie and hip-hop for RiNo loft receptions â€” run $1,800 to $4,000.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Music & Entertainment,5,Curated Playlist / Friend,flat,100,500,100,400,"A curated playlist managed by a trusted friend through a venue-provided or rented sound system. Works for intimate elopements at mountain overlooks, micro-weddings at small venue spaces, and backyard celebrations where the Colorado landscape is providing the atmosphere.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Photography & Video,1,Luxury Editorial Team,flat,8000,11000,6500,9000,"Lead photographer, second photographer, and a cinematographer â€” with engagement session and a premium hand-bound album. Colorado's most celebrated editorial wedding photographers with specific Rocky Mountain estate experience â€” understanding extraordinary alpine light at altitude, the Dunafon Castle at sunrise, and managing mountain afternoon thunderstorms â€” run $8,000 to $11,000. At this level your photographer is a Colorado mountain specialist, not a generalist.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Photography & Video,2,Lead + Second Shooter + Full Video,flat,5500,8000,4500,6500,"A lead photographer, second shooter, and videography team for a full Denver wedding day. Wedding.report puts combined photo and video at $4,267 to $5,215 for 125 guests; skilled Denver teams with Rocky Mountain venue experience run $5,500 to $8,000. A second shooter is particularly valuable at mountain venues where ceremony and cocktail hour happen simultaneously in different locations.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Photography & Video,3,Lead Photographer + Video,flat,4000,7000,3500,6000,"A strong lead photographer paired with a highlight film videographer. Wedding.report puts Denver photography alone at $3,899 to $4,765 for 125 guests; adding a highlight film videographer in the $2,000 to $3,000 range brings combined spend to $4,000 to $7,000. Full-day coverage, professionally edited gallery, and a three- to five-minute highlight reel. Mountain venue weddings often benefit from drone footage add-ons ($400 to $800) that capture the scale of the Colorado landscape.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Photography & Video,4,Lead Photographer Only,flat,2500,5000,2200,4200,"A single experienced photographer, full-day coverage, no video. Spruce Mountain Events notes photographers charge around $2,000 as a starting point; experienced Colorado wedding photographers who know how to handle Rocky Mountain light â€” the dramatic afternoon thunderstorms, the golden hour against the Front Range â€” run $3,000 to $5,000.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Photography & Video,5,Friend / Hobbyist,flat,300,1200,300,1000,"A trusted friend or a newer photographer at an entry-level rate. Works for intimate elopements at Red Rocks, micro-weddings at small venues, and small backyard ceremonies. For anything at a mountain estate or hotel venue with a full guest list â€” particularly in the challenging afternoon light that Colorado photographers spend years learning to manage â€” a professional is strongly recommended.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Wedding Planner,1,Full-Service Planner,flat,5000,12000,4000,10000,"Full-service planning in Denver requires specific expertise in Colorado's mountain venue logistics â€” understanding which venues require generators, how to coordinate vendor access to remote mountain properties, and how to build weather contingency plans for Colorado's afternoon thunderstorms. Vista View Events and Spruce Mountain Events are among Denver's established full-service planning firms. Wedding.report puts full-service Denver planning at $3,799 to $4,643 on average; experienced planners managing mountain destination weddings for out-of-town couples run $5,000 to $12,000.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Wedding Planner,2,Partial Planning,flat,2500,6000,2000,5000,"Partial planning for couples who have booked their venue and key vendors but need local expertise for remaining vendor sourcing, contract review, and day-of management. The Colorado mountain venue market's unique production requirements â€” tenting, temporary flooring, generator logistics â€” make local expertise particularly valuable even for partial planning engagements.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Wedding Planner,3,Day-Of Coordinator,flat,1200,3000,1000,2500,"Day-of coordination for any Denver venue where vendor logistics, mountain venue production management, and weather contingency execution require professional management. Wedding.report puts Denver coordination spend at $1,139 to $2,064; experienced local coordinators familiar with specific Front Range venue logistics run $1,200 to $3,000.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Wedding Planner,4,DIY / No Coordinator,flat,0,0,0,0,"No professional planning or coordination. Realistic for intimate ceremonies at Washington Park, small urban venue celebrations, and backyard gatherings with a local guest list. Vista View Events notes Colorado's self-solemnization law â€” no witnesses or officiant required, both partners simply sign the license â€” which simplifies micro-ceremony logistics significantly. For anything at a mountain property managing six or more vendors, the absence of coordination creates real risk.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Stationery & Invitations,1,Custom Letterpress / Foil,flat,1800,4800,1800,4300,"Bespoke letterpress or foil-stamped suites from Denver's boutique paper designers â€” studios in the RiNo Arts District and the Highlands that lean into Colorado mountain aesthetics: topographic maps, columbine botanical motifs, and letterpress on kraft or cotton stock. Monstera Gold, a Denver-based calligraphy studio, brings custom calligraphy elements to wedding stationery suites. A fully custom suite with save-the-dates, programs, menus, and escort cards runs $1,800 to $4,800.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Stationery & Invitations,2,Printed Suite (Online Designer),flat,450,1900,450,1700,"Semi-custom and designer-template suites from Minted, Zola, or Artifact Uprising. A standard digitally printed suite of 100 sets runs $537 to $783 on Minted. Add save-the-dates and day-of paper goods, and a full package runs $450 to $1,900.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Stationery & Invitations,3,Digital Invitations,flat,25,120,25,100,"Paperless Post, Zola's digital invite tools, or a custom digital invite. Common for destination Denver and Colorado mountain weddings where guests are managing travel and accommodation logistics. Free platforms available; Paperless Post premium designs run $1 to $3 per send.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Stationery & Invitations,4,No Formal Stationery,flat,0,22,0,18,"Word of mouth, a free Zola or The Knot wedding website, and personal outreach. Appropriate for elopements, micro-weddings, and small family gatherings. A Colorado marriage license costs $30 in Denver â€” and self-solemnization requires no officiant, making it the most logistically simple legal marriage process in this dataset.",extra,extra,,,false
Denver,Colorado,denver,metro,May,October,,Venue,1,Iconic Estate / Landmark Institution,flat,23000,30000,15000,20000,"Dunafon Castle in Evergreen â€” a genuine medieval-style castle in the mountain hillside above Denver â€” and the most exclusive private ranch estates in the foothills represent Denver's venue apex. Site fees run $23,000 to $30,000 with significant additional production costs: mountain venues require generators, temporary flooring, and tented structures adding $10,000 to $20,000 on top. Reserve 18 months out for peak summer Saturdays.",included,included,,,false
Denver,Colorado,denver,metro,May,October,,Venue,2,Private Estate / Historic Mansion,flat,16000,23000,10000,15000,"The Lumber Baron Inn & Gardens in Curtis Park â€” an 1879 Victorian mansion in Denver's historic Potter-Highlands neighborhood â€” and Spruce Mountain Ranch in Larkspur bring Denver's historic estate and scenic ranch tier at $16,000 to $23,000. Castle Marne in Capitol Hill and the Manor House in Littleton round out Denver's historic property category.",included,included,,,false
Denver,Colorado,denver,metro,May,October,,Venue,3,Grand Hotel Ballroom,flat,10000,20000,7000,14000,"The Ritz-Carlton Denver on 17th Street â€” reception packages $160â€“$175/person including dinner, four-hour premium bar, and tableside wine service â€” and the Brown Palace Hotel & Spa, a National Historic Landmark that has hosted every US president since Theodore Roosevelt. Note: the Ritz-Carlton's service charges exceed 25% combined plus applicable taxes.",included,included,,,false
Denver,Colorado,denver,metro,May,October,,Venue,4,Boutique Hotel / Inn Venue,flat,5500,11000,3800,8000,"The Magnolia Hotel Denver and The Curtis near the Convention Center bring mid-tier hotel character. More intimate scale (50â€“120 guests), stronger Denver neighborhood identity, and site fees $5,500â€“$11,000. Good options for couples who want downtown convenience without the Ritz pricing.",minimum,minimum,8000,,true
Denver,Colorado,denver,metro,May,October,,Venue,5,Dedicated Wedding Venue,flat,3500,7000,2400,5000,"Villa Parker in Parker â€” Mediterranean courtyard and sunlit ballroom with vaulted ceilings â€” runs $6,250â€“$10,450. Highlands Ranch Mansion runs $3,375â€“$8,450 depending on season. The Denver Botanic Gardens permits events in its extraordinary garden settings, with fees varying by space and season.",minimum,extra,5000,,false
Denver,Colorado,denver,metro,May,October,,Venue,6,Industrial / Loft / Studio Space,flat,1800,4000,1200,2800,"RiNo Arts District converted industrial spaces, Larimer Square creative venues, and the Upper Larimer and Santa Fe Art District lofts. BYO catering typically; site fees $1,800â€“$4,000 on a Saturday. Denver's burgeoning arts district brings strong creative character to the lower venue tier.",minimum,extra,3000,,false
Denver,Colorado,denver,metro,May,October,,Venue,7,Restaurant / Private Buyout,flat,1000,3000,700,2200,"Elway's in Cherry Creek, Mercantile Dining & Provision in Union Station, and Moss Denver in the art district. A Colorado craft food and local craft beer wedding in a Denver restaurant buyout at a fraction of the mountain venue rate.",included,extra,,,false
